Codigo_Producto,Grupo,Segmento,Margen_Venta,Rotacion_Stock,GMROI,Demanda_Trimestral,Stock_Actual,Reposicion_Sugerida_UNI,Peso_Total_Gramos
6804,ROUPA,A,59.77,4.0,5.691194209891436,0.6,0,1,202.0
7215,ROUPA,A,54.59,4.0,4.701001430615165,0.6,0,1,167.0
6869,ROUPA,A,52.14,4.0,3.9402985074626864,0.6,0,1,140.0
3371,LOJA DE BRINQUEDOS,C,42.45,1.6779661016949152,1.1255130348863722,4.5,1,4,160.0
7768,ROUPA,A,64.84,4.0,6.850828729281768,0.6,0,1,244.0
7540,ROUPA,A,60.96,4.0,5.501489572989077,0.6,0,1,196.0
7530,ROUPA,A,55.51,4.0,4.527808069792803,0.6,0,1,162.0
9092,ROUPA,A,65.67,4.0,7.042071197411003,0.6,0,1,252.0
7214,ROUPA,A,54.59,4.0,4.666666666666667,0.6,0,1,167.0
6803,ROUPA,A,59.76,4.0,5.638118214716526,0.6,0,1,202.0
7959,ROUPA,A,54.56,4.0,4.660000000000001,0.6,0,1,167.0
8228,ROUPA,A,59.79,4.0,5.6352657004830915,0.6,0,1,202.0
5748,PERFUMARIA,B,47.91,1.7777777777777777,1.3938768489852082,3.0,0,3,150.0
7218,ROUPA,A,54.59,4.0,4.6552217453505005,0.6,0,1,167.0
7213,ROUPA,A,54.59,4.0,4.640915593705293,0.6,0,1,167.0
7212,ROUPA,A,54.59,4.0,4.640915593705293,0.6,0,1,167.0
7765,ROUPA,A,64.84,4.0,6.7707182320441985,0.6,0,1,244.0
7208,ROUPA,A,54.59,4.0,4.618025751072961,0.6,0,1,167.0
7217,ROUPA,A,54.59,4.0,4.618025751072961,0.6,0,1,167.0
7210,ROUPA,A,54.59,4.0,4.615164520743921,0.6,0,1,167.0
7216,ROUPA,A,54.59,4.0,4.615164520743921,0.6,0,1,167.0
7211,ROUPA,A,54.59,4.0,4.609442060085836,0.6,0,1,167.0
8304,ROUPA,A,60.63,4.0,5.399606299212598,0.6,0,1,196.0
8288,ROUPA,A,52.1,4.0,3.856368563685637,0.6,0,1,140.0
6663,ROUPA,A,54.16,4.0,3.988668555240793,0.6,0,1,145.0
8307,ROUPA,A,60.63,4.0,5.3858267716535435,0.6,0,1,196.0
7943,ROUPA,A,57.02,4.0,5.151439299123904,0.6,0,1,188.0
7763,ROUPA,A,64.84,4.0,6.668508287292818,0.6,0,1,244.0
6868,ROUPA,A,52.14,4.0,3.823609226594301,0.6,0,1,140.0
8303,ROUPA,A,60.63,4.0,5.3484251968503935,0.6,0,1,196.0
8508,ROUPA,A,65.66,4.0,6.875404530744336,0.6,0,1,252.0
8006,ROUPA,A,51.65,4.0,3.8955823293172687,0.6,0,1,143.0
6799,ROUPA,A,59.95,4.0,5.500606060606061,0.6,0,1,202.0
4025,COMESTIVEIS,C,37.83,2.5899280575539567,1.5242805755395679,6.6,0,7,392.0
6796,ROUPA,A,60.28,4.0,5.987775061124695,0.6,0,1,220.0
8287,ROUPA,A,52.1,4.0,3.8102981029810294,0.6,0,1,140.0
7764,ROUPA,A,64.84,4.0,6.638121546961326,0.6,0,1,244.0
8299,ROUPA,A,60.63,4.0,5.320866141732283,0.6,0,1,196.0
7956,ROUPA,A,54.56,4.0,4.531428571428571,0.6,0,1,167.0
7167,ROUPA,A,59.05,4.0,5.534531693472091,0.6,0,1,204.0
8300,ROUPA,A,60.63,4.0,5.312992125984252,0.6,0,1,196.0
7204,ROUPA,A,57.05,4.0,5.083854818523155,0.6,0,1,188.0
7207,ROUPA,A,53.78,4.0,4.50561797752809,0.6,0,1,167.0
7742,ROUPA,A,61.15,4.0,5.4897494305239185,0.6,0,1,204.0
9198,ROUPA,A,56.98,4.0,4.491704374057315,0.6,0,1,167.0
7529,ROUPA,A,55.51,4.0,4.351145038167939,0.6,0,1,162.0
7617,ROUPA,A,51.57,4.0,4.182815356489945,0.6,0,1,156.0
7616,ROUPA,A,51.57,4.0,4.182815356489945,0.6,0,1,156.0
7219,ROUPA,A,53.78,4.0,4.477528089887641,0.6,0,1,167.0
7941,ROUPA,A,57.02,4.0,5.026282853566958,0.6,0,1,188.0
7615,ROUPA,A,51.57,4.0,4.162705667276051,0.6,0,1,156.0
8506,ROUPA,A,65.66,4.0,6.7135922330097095,0.6,0,1,252.0
9094,ROUPA,A,65.67,4.0,6.710355987055016,0.6,0,1,252.0
3389,LOJA DE BRINQUEDOS,C,38.48,2.282420749279539,1.4052962399872926,5.7,0,6,318.0
8686,ROUPA,A,58.07,4.0,5.081330868761553,0.6,0,1,192.0
7762,ROUPA,A,64.92,4.0,6.456431535269709,0.6,0,1,244.0
9201,ROUPA,A,56.98,4.0,4.407239819004525,0.6,0,1,167.0
6972,ROUPA,A,57.36,2.4,2.953636363636363,0.6,0,1,112.0
7612,ROUPA,A,51.57,4.0,4.113345521023766,0.6,0,1,156.0
7613,ROUPA,A,51.57,4.0,4.104204753199269,0.6,0,1,156.0
7610,ROUPA,A,51.57,4.0,4.095063985374772,0.6,0,1,156.0
6793,ROUPA,A,60.28,4.0,5.771393643031785,0.6,0,1,220.0
6982,ROUPA,A,51.58,4.0,4.084095063985375,0.6,0,1,156.0
8505,ROUPA,A,65.66,4.0,6.588996763754046,0.6,0,1,252.0
7744,ROUPA,A,61.15,4.0,5.314350797266515,0.6,0,1,204.0
9663,ROUPA,A,49.51,2.6666666666666665,2.536231884057971,0.9,0,1,98.0
9747,ROUPA,A,53.41,3.0,2.896713615023474,0.6,0,1,112.0
1428,PERFUMARIA,B,62.86,1.9090909090909092,2.5831697182777043,4.5,1,4,400.0
9563,ROUPA,A,53.12,4.0,4.337155963302752,0.6,0,1,168.0
9635,ROUPA,A,51.61,4.0,4.040123456790123,0.6,0,1,157.0
9665,ROUPA,A,49.51,2.6666666666666665,2.521739130434783,0.9,0,1,98.0
3373,LOJA DE BRINQUEDOS,C,38.52,2.1448467966573816,1.286425547781458,5.4,1,5,250.0
5688,PERFUMARIA,A,47.84,2.3157894736842106,1.8001286835671082,4.2,0,5,350.0
4836,PERFUMARIA,C,38.57,2.294117647058824,1.205257678292556,4.5,0,5,235.0
4015,COMESTIVEIS,C,40.62,1.219672131147541,0.768039674886348,14.4,9,6,180.0
6686,ROUPA,A,65.03,4.0,7.05957108816521,0.6,0,1,276.0
9629,ROUPA,A,52.12,4.0,4.0120481927710845,0.6,0,1,157.0
6850,ROUPA,A,49.86,4.0,3.9818652849740936,0.6,0,1,156.0
8199,ROUPA,A,66.63,4.0,7.144792655086849,0.6,0,1,280.0
8197,ROUPA,A,67.75,4.0,7.144792655086849,0.6,0,1,280.0
6723,ROUPA,A,67.87,4.0,7.144792655086849,0.6,0,1,280.0
9560,ROUPA,A,53.12,4.0,4.28440366972477,0.6,0,1,168.0
4735,PERFUMARIA,C,43.52,1.885714285714286,1.2239793751895665,4.5,0,5,240.0
8067,ROUPA,A,62.8,3.0,4.331887201735357,0.6,0,1,170.0
1031,LOJA DE BRINQUEDOS,C,39.36,2.4,1.52659793814433,2.1,0,3,180.0
4067,COMESTIVEIS,C,35.74,2.235546038543897,1.1938316484902811,10.8,0,11,517.0
7267,ROUPA,A,57.17,4.0,4.91566265060241,0.6,0,1,194.0
7786,ROUPA,A,65.02,4.0,7.144792655086849,0.6,0,1,282.0
9752,ROUPA,B,54.0,1.75,1.8983451536643023,2.4,1,2,150.0
7148,ROUPA,A,58.47,4.0,5.565495207667732,0.6,0,1,220.0
6699,ROUPA,A,59.73,4.0,5.056089743589743,0.6,0,1,200.0
9631,ROUPA,A,50.75,4.0,3.966666666666667,0.6,0,1,157.0
9664,ROUPA,A,49.51,2.6666666666666665,2.4750402576489536,0.9,0,1,98.0
6303,PERFUMARIA,A,51.06,4.0,3.534316217590239,0.6,0,1,140.0
9016,ROUPA,A,49.79,4.0,3.6570796460176997,0.6,0,1,145.0
9183,ROUPA,A,53.8,4.0,4.21067415730337,0.6,0,1,167.0
6847,ROUPA,A,49.86,4.0,3.9015544041450774,0.6,0,1,156.0
9178,ROUPA,A,53.8,4.0,4.168539325842697,0.6,0,1,167.0
4023,COMESTIVEIS,C,37.13,1.3072340425531914,0.7480926379212955,24.6,12,13,390.0
7505,ROUPA,A,59.79,4.0,5.036231884057972,0.6,0,1,202.0
9445,ROUPA,A,52.55,4.0,4.326004548900682,0.6,0,1,174.0
7962,ROUPA,A,53.75,4.0,4.146067415730338,0.6,0,1,167.0
6838,ROUPA,A,49.86,4.0,3.8601036269430056,0.6,0,1,156.0
6843,ROUPA,A,49.86,4.0,3.8601036269430056,0.6,0,1,156.0
6846,ROUPA,A,49.86,4.0,3.860103626943005,0.6,0,1,156.0
7147,ROUPA,A,58.47,4.0,5.437699680511182,0.6,0,1,220.0
8259,ROUPA,A,49.81,4.0,3.852522639068564,0.6,0,1,156.0
5623,PERFUMARIA,B,61.04,1.2793204835021237,0.19746992667251043,29.1,4,26,208.0
5786,ACESSORIOS,A,54.15,4.0,2.1717864598866683,0.6,0,1,88.0
6842,ROUPA,A,49.86,4.0,3.849740932642487,0.6,0,1,156.0
9543,ROUPA,A,51.6,4.0,3.745235707121364,0.6,0,1,152.0
4026,COMESTIVEIS,C,36.82,1.8035363457760314,1.0348306749691987,7.2,2,6,252.0
5060,COMESTIVEIS,B,61.1,2.1041095890410957,2.9566182032103536,34.2,0,35,4200.0
7997,ROUPA,A,57.14,4.0,4.776523702031603,0.6,0,1,194.0
6845,ROUPA,A,49.86,4.0,3.83419689119171,0.6,0,1,156.0
9168,ROUPA,A,53.8,4.0,4.103932584269662,0.6,0,1,167.0
7790,ROUPA,A,65.02,4.0,6.926131850675139,0.6,0,1,282.0
6840,ROUPA,A,49.86,4.0,3.823834196891192,0.6,0,1,156.0
6839,ROUPA,A,49.86,4.0,3.818652849740933,0.6,0,1,156.0
6853,ROUPA,A,49.86,4.0,3.8160621761658033,0.6,0,1,156.0
4060,COMESTIVEIS,C,35.71,2.067510548523207,1.267389272088734,7.2,1,7,364.0
4741,PERFUMARIA,C,44.07,2.0930232558139537,1.3374710237044793,4.5,0,5,275.0
7146,ROUPA,A,58.47,4.0,5.346112886048989,0.6,0,1,220.0
7145,ROUPA,A,58.47,4.0,5.346112886048989,0.6,0,1,220.0
12094,COMESTIVEIS,A,49.09,2.297872340425532,1.939924906132666,5.1,0,6,480.0
7805,ROUPA,A,56.31,4.0,4.626441881100266,0.6,0,1,192.0
9425,ROUPA,A,52.46,4.0,4.192163177670424,0.6,0,1,174.0
7345,ROUPA,A,63.93,4.0,6.732545649838882,0.6,0,1,280.0
4068,COMESTIVEIS,C,36.75,1.7339544513457557,1.0093167701863355,29.7,5,25,1050.0
8561,ROUPA,A,53.78,4.0,4.0,0.6,0,1,167.0
9668,ROUPA,A,49.51,2.6666666666666665,2.3397745571658617,0.9,0,1,98.0
7936,ROUPA,A,57.02,4.0,4.485607008760952,0.6,0,1,188.0
7759,ROUPA,A,60.11,4.0,5.5584958217270195,0.6,0,1,233.0
7996,ROUPA,A,57.14,4.0,4.623024830699775,0.6,0,1,194.0
4020,COMESTIVEIS,C,37.5,1.987261146496815,1.1194904458598727,6.9,0,7,329.0
8597,ROUPA,A,69.91,4.0,7.144792655086849,0.6,0,1,300.0
8264,ROUPA,A,49.81,4.0,3.71280724450194,0.6,0,1,156.0
6867,ROUPA,A,52.14,4.0,3.3242876526458613,0.6,0,1,140.0
7788,ROUPA,A,65.02,4.0,6.692613185067513,0.6,0,1,282.0
7888,ROUPA,A,63.9,4.0,6.68923076923077,0.6,0,1,282.0
9128,ROUPA,A,63.93,4.0,6.687211093990754,0.6,0,1,282.0
9748,ROUPA,A,53.41,3.0,2.649228705566734,0.6,0,1,112.0
7886,ROUPA,A,63.9,4.0,6.664615384615384,0.6,0,1,282.0
4742,PERFUMARIA,A,53.71,2.5714285714285716,2.479212887045432,5.1,0,6,630.0
7342,ROUPA,A,63.93,4.0,6.601503759398496,0.6,0,1,280.0
12136,PERFUMARIA,A,52.35,2.2857142857142856,1.876301541024573,3.0,1,2,160.0
9167,ROUPA,A,53.8,4.0,3.907303370786517,0.6,0,1,167.0
6852,ROUPA,A,49.86,4.0,3.645077720207254,0.6,0,1,156.0
9669,ROUPA,A,49.51,2.6666666666666665,2.2882447665056365,0.9,0,1,98.0
7048,ROUPA,A,65.2,4.0,7.088587390263368,0.6,0,1,305.0
7789,ROUPA,A,65.02,4.0,6.536934074662431,0.6,0,1,282.0
7269,ROUPA,A,57.17,4.0,4.495481927710844,0.6,0,1,194.0
3374,LOJA DE BRINQUEDOS,C,38.55,1.797752808988764,1.087616856881654,5.4,4,2,94.0
8615,ROUPA,A,55.38,4.0,4.85310119695321,0.6,0,1,210.0
11424,LOJA DE BRINQUEDOS,B,45.6,2.111111111111111,1.5249697768985602,5.1,0,6,396.0
9130,ROUPA,A,63.93,4.0,6.510015408320493,0.6,0,1,282.0
6851,ROUPA,A,49.86,4.0,3.5673575129533677,0.6,0,1,156.0
6837,ROUPA,A,49.86,4.0,3.562176165803109,0.6,0,1,156.0
7367,ROUPA,A,63.44,4.0,6.291793313069909,0.6,0,1,276.0
8161,ROUPA,A,63.44,4.0,6.281155015197568,0.6,0,1,276.0
8057,ROUPA,A,46.72,4.0,3.4480874316939887,0.6,0,1,152.0
7344,ROUPA,A,63.93,4.0,6.345864661654135,0.6,0,1,280.0
12122,COMESTIVEIS,B,49.09,2.1492537313432836,1.8047019802946054,5.1,0,6,480.0
6929,ROUPA,A,56.98,4.0,4.7811094452773615,0.6,0,1,212.0
7296,ROUPA,A,55.39,4.0,4.735582154515778,0.6,0,1,210.0
7306,ROUPA,A,46.71,4.0,3.413479052823315,0.6,0,1,152.0
7887,ROUPA,A,63.9,4.0,6.315384615384615,0.6,0,1,282.0
6617,ROUPA,A,46.91,4.0,3.4003656307129804,0.6,0,1,152.0
7787,ROUPA,A,65.02,4.0,6.308181096108021,0.6,0,1,282.0
9129,ROUPA,A,63.93,4.0,6.305084745762712,0.6,0,1,282.0
9580,ROUPA,A,50.36,4.0,3.9335288367546424,0.6,0,1,176.0
9133,ROUPA,A,63.93,4.0,6.297380585516179,0.6,0,1,282.0
9754,ROUPA,B,52.21,1.68,1.6742052313883302,2.4,1,2,150.0
7308,ROUPA,A,46.71,4.0,3.3843351548269576,0.6,0,1,152.0
7343,ROUPA,A,63.93,4.0,6.232008592910848,0.6,0,1,280.0
7346,ROUPA,A,63.93,4.0,6.229860365198711,0.6,0,1,280.0
6855,ROUPA,A,49.86,4.0,3.466321243523316,0.6,0,1,156.0
7159,ROUPA,A,58.16,4.0,5.3276792598303775,0.6,0,1,240.0
9132,ROUPA,A,63.93,4.0,6.257318952234206,0.6,0,1,282.0
8163,ROUPA,A,63.44,4.0,6.1200607902735555,0.6,0,1,276.0
4041,COMESTIVEIS,C,38.84,2.1818181818181817,1.3283950617283948,6.3,0,7,420.0
12121,COMESTIVEIS,B,49.09,2.052631578947368,1.764189886480908,5.1,0,6,480.0
9579,ROUPA,A,50.36,4.0,3.8787878787878785,0.6,0,1,176.0
6808,ROUPA,A,55.05,4.0,4.7105263157894735,0.6,0,1,214.0
7161,ROUPA,A,58.16,4.0,5.267540478026214,0.6,0,1,240.0
7305,ROUPA,A,46.71,4.0,3.331511839708561,0.6,0,1,152.0
9599,ROUPA,A,41.81,4.0,2.5177083333333337,0.6,0,1,115.0
5032,COMESTIVEIS,C,32.01,2.142857142857143,0.8747502497502497,13.2,0,14,560.0
4489,LOJA DE BRINQUEDOS,A,46.34,2.4,1.9681203007518797,2.1,0,3,270.0
8486,ROUPA,A,53.67,4.0,4.371548117154812,0.6,0,1,200.0
7295,ROUPA,A,55.39,4.0,4.58759521218716,0.6,0,1,210.0
8159,ROUPA,A,63.44,4.0,6.021276595744681,0.6,0,1,276.0
8614,ROUPA,A,55.38,4.0,4.578890097932535,0.6,0,1,210.0
6836,ROUPA,A,49.86,4.0,3.3989637305699487,0.6,0,1,156.0
10078,ROUPA,A,53.47,4.0,4.356046654389195,0.6,0,1,200.0
3462,COMESTIVEIS,A,34.52,4.415331010452961,2.176697882783289,55.2,0,56,5600.0
6810,ROUPA,A,55.05,4.0,4.645933014354068,0.6,0,1,214.0
9549,ROUPA,A,50.28,4.0,3.897579143389199,0.6,0,1,180.0
7164,ROUPA,A,58.16,4.0,5.187355435620663,0.6,0,1,240.0
7801,ROUPA,A,56.31,4.0,4.141969831410825,0.6,0,1,192.0
12096,COMESTIVEIS,B,49.09,2.0085836909871246,1.7245084013576817,5.1,0,6,480.0
4833,PERFUMARIA,C,38.57,2.04,1.011976401179941,4.5,0,5,235.0
8162,ROUPA,A,63.44,4.0,5.94224924012158,0.6,0,1,276.0
7669,ROUPA,A,65.19,4.0,6.5634477254589,0.6,0,1,305.0
9526,ROUPA,A,58.59,3.0,3.3532075471698115,0.6,0,1,156.0
12124,COMESTIVEIS,B,49.09,2.0224719101123596,1.719541749283983,5.1,0,6,480.0
7151,ROUPA,A,55.17,4.0,4.767502160760587,0.6,0,1,222.0
7507,ROUPA,A,55.07,4.0,4.588516746411483,0.6,0,1,214.0
5019,COMESTIVEIS,C,32.01,2.084507042253521,0.8574903969270168,12.6,0,13,520.0
9555,ROUPA,A,50.28,4.0,3.8584729981378025,0.6,0,1,180.0
7408,ROUPA,A,63.96,4.0,6.589077887197851,0.6,0,1,310.0
4037,COMESTIVEIS,C,34.6,2.0377358490566038,1.0612127322483076,9.3,0,10,500.0
9505,ROUPA,A,53.88,4.0,3.581383255330213,0.6,0,1,169.0
9134,ROUPA,A,63.93,4.0,5.975346687211094,0.6,0,1,282.0
9604,ROUPA,A,41.81,4.0,2.4364583333333334,0.6,0,1,115.0
4003,COMESTIVEIS,C,33.45,2.1479713603818613,1.055592441724837,6.9,0,7,350.0
8227,ROUPA,A,59.79,3.0,4.263285024154589,0.6,0,1,202.0
9553,ROUPA,A,50.28,4.0,3.7988826815642454,0.6,0,1,180.0
1439,PERFUMARIA,B,62.85,1.554054054054054,2.109531324859792,11.1,3,9,900.0
7150,ROUPA,A,55.17,4.0,4.67761452031115,0.6,0,1,222.0
3494,COMESTIVEIS,C,39.72,2.0970873786407767,1.2604730998229898,5.1,0,6,360.0
7406,ROUPA,A,62.35,4.0,6.336531365313653,0.6,0,1,302.0
9017,ROUPA,A,55.18,4.0,4.657439446366782,0.6,0,1,222.0
7403,ROUPA,A,62.35,4.0,6.3261992619926195,0.6,0,1,302.0
7162,ROUPA,A,58.16,4.0,5.022359290670779,0.6,0,1,240.0
8036,ROUPA,A,55.79,4.0,4.991206030150754,0.6,0,1,239.0
7407,ROUPA,A,63.96,4.0,6.465532676812892,0.6,0,1,310.0
6806,ROUPA,A,55.05,4.0,4.454545454545454,0.6,0,1,214.0
8060,ROUPA,A,46.72,4.0,3.158469945355191,0.6,0,1,152.0
9552,ROUPA,A,50.28,4.0,3.7392923649906886,0.6,0,1,180.0
9131,ROUPA,A,63.93,4.0,5.8459167950693365,0.6,0,1,282.0
6920,ROUPA,A,64.51,4.0,7.089201877934272,0.6,0,1,342.0
7163,ROUPA,A,58.16,4.0,4.9699306090979185,0.6,0,1,240.0
4574,LOJA DE BRINQUEDOS,C,43.92,2.3333333333333335,1.653308384011643,4.2,1,4,320.0
4846,PERFUMARIA,C,33.34,2.057142857142857,0.8679495686794957,4.5,0,5,210.0
5031,COMESTIVEIS,C,32.01,2.0056899004267423,0.8257691810323389,12.9,0,13,520.0
8040,ROUPA,A,55.79,4.0,4.927135678391959,0.6,0,1,239.0
8047,ROUPA,A,55.79,4.0,4.927135678391959,0.6,0,1,239.0
4723,PERFUMARIA,C,44.24,2.347826086956522,1.566579634464752,4.5,0,5,380.0
8694,ROUPA,A,63.95,4.0,6.363148479427549,0.6,0,1,310.0
10077,ROUPA,A,53.48,4.0,4.087223587223587,0.6,0,1,200.0
7225,ROUPA,A,61.41,6.0,7.144792655086849,0.6,0,1,350.0
8045,ROUPA,A,55.79,4.0,4.876884422110553,0.6,0,1,239.0
7149,ROUPA,A,48.16,4.0,3.6416040100250626,0.6,0,1,179.0
6919,ROUPA,A,64.51,4.0,6.935837245696401,0.6,0,1,342.0
4022,COMESTIVEIS,C,38.85,2.0463157894736845,1.2360828300258846,6.9,0,7,427.0
8698,ROUPA,A,63.95,4.0,6.280858676207513,0.6,0,1,310.0
7405,ROUPA,A,62.35,4.0,6.115129151291512,0.6,0,1,302.0
11425,LOJA DE BRINQUEDOS,C,41.46,2.0583333333333336,1.2741884402216945,7.8,2,6,378.0
4070,COMESTIVEIS,C,36.3,2.1517671517671517,1.1527324027324028,25.5,0,26,1482.0
7820,ROUPA,A,58.13,4.0,4.852080123266564,0.6,0,1,240.0
7409,ROUPA,A,63.96,4.0,6.26499552372426,0.6,0,1,310.0
8613,ROUPA,A,55.77,4.0,4.8216080402010055,0.6,0,1,239.0
9726,ROUPA,A,49.44,4.0,3.7504976775049768,0.6,0,1,186.0
8699,ROUPA,A,63.95,4.0,6.24865831842576,0.6,0,1,310.0
3366,LOJA DE BRINQUEDOS,C,38.41,1.9875776397515525,1.2090663718253065,5.1,4,2,120.0
8052,ROUPA,A,46.72,4.0,3.054644808743169,0.6,0,1,152.0
7404,ROUPA,A,62.35,4.0,6.066420664206642,0.6,0,1,302.0
7574,ROUPA,A,64.51,4.0,6.859154929577465,0.6,0,1,342.0
8695,ROUPA,A,63.95,4.0,6.205724508050089,0.6,0,1,310.0
7709,ROUPA,C,22.66,4.0,1.1608832807570977,0.9,0,1,58.0
7571,ROUPA,A,64.51,4.0,6.841940532081377,0.6,0,1,342.0
7157,ROUPA,A,58.16,4.0,4.79414032382421,0.6,0,1,240.0
8046,ROUPA,A,55.79,4.0,4.7701005025125625,0.6,0,1,239.0
8055,ROUPA,A,46.72,4.0,3.0309653916211294,0.6,0,1,152.0
6964,ROUPA,A,66.44,4.0,7.144792655086849,0.6,0,1,360.0
9566,ROUPA,A,51.57,2.6666666666666665,2.734584450402145,0.6,0,1,138.0
8053,ROUPA,A,46.72,4.0,3.007285974499089,0.6,0,1,152.0
6924,ROUPA,A,64.51,4.0,6.762128325508607,0.6,0,1,342.0
4491,LOJA DE BRINQUEDOS,A,46.34,2.4,1.7774436090225565,2.1,0,3,270.0
7402,ROUPA,A,62.35,4.0,5.9512915129151285,0.6,0,1,302.0
8056,ROUPA,A,46.72,4.0,2.9945355191256833,0.6,0,1,152.0
9684,ROUPA,A,51.48,2.6666666666666665,2.712712712712713,0.6,0,1,138.0
8059,ROUPA,A,46.72,4.0,2.9872495446265934,0.6,0,1,152.0
9548,ROUPA,A,50.28,4.0,3.537243947858473,0.6,0,1,180.0
8834,ROUPA,A,64.48,4.0,6.714620797498045,0.6,0,1,342.0
9503,ROUPA,A,53.88,4.0,3.3135725429017158,0.6,0,1,169.0
8054,ROUPA,A,46.72,4.0,2.978142076502732,0.6,0,1,152.0
7307,ROUPA,A,46.71,4.0,2.978142076502732,0.6,0,1,152.0
6923,ROUPA,A,64.51,4.0,6.697965571205008,0.6,0,1,342.0
4561,LOJA DE BRINQUEDOS,A,44.06,4.0,3.1256038647342996,0.6,0,1,160.0
8038,ROUPA,A,55.79,4.0,4.655778894472362,0.6,0,1,239.0
9685,ROUPA,A,51.48,2.6666666666666665,2.6860193526860194,0.6,0,1,138.0
1955,PERFUMARIA,A,56.22,4.9411764705882355,4.8516242317822655,24.6,0,25,6250.0
7778,ROUPA,A,48.13,4.0,3.471839799749687,0.6,0,1,179.0
7572,ROUPA,A,64.51,4.0,6.624413145539906,0.6,0,1,342.0
7361,ROUPA,A,53.44,4.0,4.025026068821689,0.6,0,1,208.0
9640,ROUPA,A,50.66,4.0,3.7330960854092528,0.6,0,1,193.0
7955,ROUPA,A,53.74,3.0,3.2275280898876404,0.6,0,1,167.0
8044,ROUPA,A,55.79,4.0,4.605527638190955,0.6,0,1,239.0
1064,LOJA DE BRINQUEDOS,B,45.63,1.8,1.3479646017699114,3.3,1,3,210.0
7862,ROUPA,A,46.75,4.0,3.3682926829268296,0.6,0,1,175.0
6922,ROUPA,A,64.51,4.0,6.580594679186229,0.6,0,1,342.0
9474,ROUPA,A,55.5,4.0,3.3437674678591387,0.6,0,1,174.0
4739,PERFUMARIA,C,44.25,2.1758241758241756,1.436066610765406,4.5,0,5,375.0
9573,ROUPA,A,51.57,2.6666666666666665,2.63449508489723,0.6,0,1,138.0
7573,ROUPA,A,64.51,4.0,6.507042253521127,0.6,0,1,342.0
3387,LOJA DE BRINQUEDOS,C,40.62,1.7610208816705335,1.1374709976798143,5.7,3,3,180.0
8058,ROUPA,A,46.72,4.0,2.879781420765027,0.6,0,1,152.0
9686,ROUPA,A,51.48,2.6666666666666665,2.609275942609276,0.6,0,1,138.0
4835,PERFUMARIA,C,30.71,2.376237623762376,0.8834849002141593,4.5,0,5,235.0
9012,ROUPA,A,60.13,3.0,4.379790940766551,0.6,0,1,233.0
9556,ROUPA,A,53.13,3.0,3.1367545871559632,0.6,0,1,168.0
7867,ROUPA,A,46.75,4.0,3.258536585365854,0.6,0,1,175.0
8340,ROUPA,A,64.48,4.0,6.3565285379202505,0.6,0,1,342.0
397,COMESTIVEIS,A,45.2,2.375366568914956,1.8508850020946794,23.1,0,24,2400.0
9687,ROUPA,A,51.48,2.6666666666666665,2.5498832165498833,0.6,0,1,138.0
8807,ROUPA,A,48.44,3.0,2.5842105263157893,0.6,0,1,140.0
3496,COMESTIVEIS,C,35.01,2.205607476635514,1.104960460100647,12.9,1,12,720.0
9014,ROUPA,A,60.13,3.0,4.286411149825785,0.6,0,1,233.0
9471,ROUPA,A,53.65,4.0,3.1980676328502415,0.6,0,1,174.0
6921,ROUPA,A,64.51,4.0,6.283255086071987,0.6,0,1,342.0
4834,PERFUMARIA,C,30.71,2.347826086956522,0.8598882376993322,4.5,0,5,235.0
7864,ROUPA,A,46.75,4.0,3.1878048780487807,0.6,0,1,175.0
9015,ROUPA,A,60.13,3.0,4.239024390243903,0.6,0,1,233.0
4802,PERFUMARIA,C,40.56,2.0689655172413794,1.162326102723017,4.5,0,5,320.0
9603,ROUPA,A,41.81,3.0,2.080078125,0.6,0,1,115.0
9424,ROUPA,A,52.46,4.0,3.1411701556629095,0.6,0,1,174.0
366,COMESTIVEIS,A,39.61,3.1316725978647684,1.9852567361464157,56.7,0,57,6270.0
9537,ROUPA,A,51.6,2.6666666666666665,2.73420260782347,0.6,0,1,152.0
2786,COMESTIVEIS,A,47.62,2.7660723933009184,2.3718247536724033,38.1,0,39,5148.0
3491,COMESTIVEIS,B,52.8,2.1926105525402617,2.329517703361964,45.9,2,44,5720.0
7526,ROUPA,A,57.37,4.0,5.18957654723127,0.6,0,1,290.0
6093,PERFUMARIA,B,58.92,1.8623103850641773,2.145468689225982,15.3,3,13,1560.0
5195,PERFUMARIA,A,50.79,6.0,4.902971925290732,2.4,0,3,828.0
5172,PERFUMARIA,A,50.8,6.0,4.81390977443609,2.7,0,3,813.0
114,COMESTIVEIS,C,39.1,1.781309478492577,0.8868859212289658,27.9,1,27,1350.0
7863,ROUPA,A,46.75,4.0,3.102439024390244,0.6,0,1,175.0
1037,LOJA DE BRINQUEDOS,B,48.54,1.4285714285714286,1.2395193591455276,4.2,3,2,140.0
9538,ROUPA,A,51.6,2.6666666666666665,2.6907388833166164,0.6,0,1,152.0
9372,ROUPA,A,53.5,4.0,3.538648813146683,0.6,0,1,200.0
5024,COMESTIVEIS,C,32.01,1.730081300813008,0.7047359144920119,12.3,4,9,360.0
9542,ROUPA,A,51.6,2.6666666666666665,2.6726847208291535,0.6,0,1,152.0
7870,ROUPA,A,46.75,4.0,3.075609756097561,0.6,0,1,175.0
5020,COMESTIVEIS,C,32.01,1.7557535263548627,0.700850374569751,12.6,4,9,360.0
